code_metier;nom_inventaire;code_inventaire;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;nature_localisation;x_wgs84;y_wgs84;fiche_risque
SSP3890046;BASIAS;IDF9300987;;41 rue ROSIERS des;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890046
SSP3890048;BASIAS;IDF9300989;;24 rue PALOUZIE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890048
SSP3890049;BASIAS;IDF9300990;;10 Cité GAGIN;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890049
SSP3890050;BASIAS;IDF9300991;;52 rue SAINT-PIERRE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890050
SSP3890920;BASIAS;IDF9301863;;"75 route FLANDRE de, actuelle avenue de la DIVISION LECLERC";93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890920
SSP3891571;BASIAS;IDF9302517;;"34 rue MONTREUIL de, actuelle rue CHARLES AURAY";93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891571
SSP3891572;BASIAS;IDF9302518;;"20 rue MONTREUIL de, actuelle rue CHARLES AURAY";93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891572
SSP3891573;BASIAS;IDF9302519;;47 rue POMMIERS des;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891573
SSP3891574;BASIAS;IDF9302520;;"24 avenue PARIS de, actuelle avenue JEAN LOLIVE";93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891574
SSP3891577;BASIAS;IDF9302523;;38 rue SEPT ARPENTS des;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891577
SSP3891646;BASIAS;IDF9302592;; rue NOUVELLES ECOLES des;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891646
SSP3891647;BASIAS;IDF9302593;;" rue BOIS des ; passage de BELLEVUE";93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891647
SSP3891649;BASIAS;IDF9302595;;21 rue ROMAINVILLE de;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891649
SSP3891650;BASIAS;IDF9302596;;13 avenue TAPIS VERT du;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891650
SSP3891641;BASIAS;IDF9302587;;50 rue ROMAINVILLE de;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891641
SSP3891642;BASIAS;IDF9302588;; rue BOIS des;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891642
SSP3891643;BASIAS;IDF9302589;;16 avenue GARDE CHASSE du;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891643
SSP3893198;BASIAS;IDF9304159;FABRICATION DE CAOUTCHOUC DILATE;119 rue PARIS;93230;93063;ROMAINVILLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893198
SSP3891644;BASIAS;IDF9302590;; Passage GRIZELIN;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891644
SSP3891645;BASIAS;IDF9302591;;10 rue BIENFAITEURS des;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891645
SSP3891961;BASIAS;IDF9302911;;16 rue COLBERT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891961
SSP3891962;BASIAS;IDF9302912;;22 Ruelle MOINES aux;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891962
SSP3894160;BASIAS;IDF9305121;MATERIEL DE CHEMINS DE FER; rue POMPE;93230;93063;ROMAINVILLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894160
SSP3894117;BASIAS;IDF9305078;CHAUDRONNERIE;14 rue CLICHY;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894117
SSP3894123;BASIAS;IDF9305084;CHAUDRONNERIE; rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894123
SSP3894151;BASIAS;IDF9305112;CONSTRUCTIONS MECANIQUES; rue SAINT-DENIS;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894151
SSP3894152;BASIAS;IDF9305113;MECANIQUE; rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894152
SSP3894153;BASIAS;IDF9305114;MECANIQUE;164 avenue BATIGNOLLES;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894153
SSP3894155;BASIAS;IDF9305116;FABRICATION DE FILS ELECTRIQUES;179 route FLANDRE;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894155
SSP3894165;BASIAS;IDF9305126;BOULONNERIE; rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894165
SSP3894166;BASIAS;IDF9305127;BOULONNERIE; rue EDOUARD VAILLANT;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894166
SSP3894169;BASIAS;IDF9305130;BOULONNERIE; avenue BOURGET;93700;93029;DRANCY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894169
SSP3894170;BASIAS;IDF9305131;FABRICATION DE BOITES METALLIQUES;180 rue NOISY-LE-SEC;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894170
SSP3894269;BASIAS;IDF9305230;FABRICATION DE CIRES ET CIERGES;39 rue BRICHE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894269
SSP3894273;BASIAS;IDF9305234;PRODUITS CHIMIQUES; DOCKS de SAINT-OUEN;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894273
SSP3889725;BASIAS;IDF9300663;;134 rue FORT DE L'EST du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889725
SSP3890221;BASIAS;IDF9301162;; route MONTMORENCY de;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890221
SSP3890248;BASIAS;IDF9301189;;99 avenue SAINT-DENIS de;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890248
SSP3890251;BASIAS;IDF9301192;;56 route SAINT-DENIS de;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890251
SSP3890730;BASIAS;IDF9301673;;"75 route PANTIN de act. avenue de la REPUBLIQUE ; 175 route de FLANDRE, act. avenue JEAN JAURES";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890730
SSP3890918;BASIAS;IDF9301861;;23 avenue DRANCY de;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890918
SSP3890923;BASIAS;IDF9301866;; rue COMMANDANT ROLLAND du;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890923
SSP3891102;BASIAS;IDF9302047;;50 avenue JOHN FITZGERALD KENNEDY;93270;93071;SEVRAN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891102
SSP3891103;BASIAS;IDF9302048;;15 rue AULNAY d';93270;93071;SEVRAN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891103
SSP3892015;BASIAS;IDF9302965;; rue CONVENTION de la;93230;93063;ROMAINVILLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892015
SSP3893990;BASIAS;IDF9304951;TRAVAIL DU BOIS; rue JEAN LOLIVE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893990
SSP3893992;BASIAS;IDF9304953;CHAUDRONNERIE;16 rue LECLAIRE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893992
SSP3891578;BASIAS;IDF9302524;;29 rue HOCHE;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891578
SSP3889739;BASIAS;IDF9300677;;2 route LANDY du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889739
SSP3889723;BASIAS;IDF9300661;;23 rue FONTAINE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889723
SSP3889767;BASIAS;IDF9300705;; rue DEZOBRY;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889767
SSP3889764;BASIAS;IDF9300702;;" Cours CHAVIGNY, actuel boulevard FELIX FAURE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889764
SSP3889765;BASIAS;IDF9300703;;"2 Cours CHAVIGNY, actuel boulevard FELIX FAURE";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889765
SSP3893984;BASIAS;IDF9304945;VERNISSAGE; rue FRANCISCO FERRER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893984
SSP3893987;BASIAS;IDF9304948;TRAVAIL DU BOIS; rue GASTON LAURIAU;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893987
SSP3894050;BASIAS;IDF9305011;FABRICATION DE CABLES ET CORDES METALLIQUES; rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894050
SSP3894159;BASIAS;IDF9305120;FABRICATION DE CABLES ELECTRIQUES;33 avenue FLANDRE;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894159
SSP3894062;BASIAS;IDF9305023;FONDERIE (METAUX); rue GRANDE CEINTURE;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894062
SSP3894063;BASIAS;IDF9305024;FONDERIE ET AFFINAGE DE METAUX; rue EDOUARD VAILLANT;93140;93010;BONDY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894063
SSP3894080;BASIAS;IDF9305041;"TOLERIE ; FABRICATION D' ACETYLENE";42 rue TIR;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894080
SSP3894083;BASIAS;IDF9305044;DECOUPAGE ET EMBOUTISSAGE DES METAUX; rue SERGENT GODEFROY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894083
SSP3894084;BASIAS;IDF9305045;GARAGE AUTOMOBILE; rue SERGENT BOBILLOT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894084
SSP3894131;BASIAS;IDF9305092;HUILES ET GRAISSES DE PETROLES;18 rue AUBERVILLIERS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894131
SSP3894144;BASIAS;IDF9305105;FABRICATION DE LAMPES; boulevard ORNANO;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894144
SSP3894257;BASIAS;IDF9305218;TRAVAIL DU BOIS;25 rue NOUVELLE FRANCE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894257
SSP3894258;BASIAS;IDF9305219;"DECOLLETAGE DES METAUX, TOURNAGE";24 rue NOUVELLE FRANCE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894258
SSP3894287;BASIAS;IDF9305248;SCIERIE;20 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894287
SSP3894301;BASIAS;IDF9305262;FABRICATION DE MACHINES AGRICOLES;38 route NATIONALE;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894301
SSP3889737;BASIAS;IDF9300675;;"27 rue AUBERVILLIERS d', actuelle rue PINEL";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889737
SSP3889738;BASIAS;IDF9300676;;2 route LANDY du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889738
SSP3889740;BASIAS;IDF9300678;;"19 rue LANDY du, ex 6 route du LANDY";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889740
SSP3889719;BASIAS;IDF9300657;;" rue gare de la, actuelle rue AMBROISE CROIZAT";93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889719
SSP3889756;BASIAS;IDF9300694;;6 avenue SAINT REMY;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889756
SSP3890919;BASIAS;IDF9301862;;"8 route FLANDRE de, actuelle avenue de la DIVISION LECLERC";93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890919
SSP3890713;BASIAS;IDF9301656;; Chemin ABATTOIR de l';93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890713
SSP3890714;BASIAS;IDF9301657;; rue CITES des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890714
SSP3890715;BASIAS;IDF9301658;;" Chemin JUSTICE de la, actuelle rue GAETAN LAMY";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890715
SSP3890716;BASIAS;IDF9301659;;" rue JUSTICE de la, actuelle rue GAETAN LAMY";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890716
SSP3890943;BASIAS;IDF9301888;;" AEROPORT du BOURGET, bâtiment 66";93440;93030;DUGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890943
SSP3890944;BASIAS;IDF9301889;;"20 rue GALANDE, ex rue FORTUNE LE CALANDRE";93440;93030;DUGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890944
SSP3893985;BASIAS;IDF9304946;"GARAGE AUTOMOBILE ; DLI"; rue FRANÇOIS DEBERGUE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893985
SSP3893986;BASIAS;IDF9304947;FABRICATION DE BOUTONS EN MATIERE PLASTIQUE;19 rue FRISEES;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893986
SSP3891459;BASIAS;IDF9302405;;4 rue FRANKLIN;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.40274;48.888794;https://fiches-risques.brgm.fr/georisques/casias/SSP3891459
SSP3892055;BASIAS;IDF9303005;; Chemin ROMAINVILLE de;93130;93053;NOISY LE SEC;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892055
SSP3892103;BASIAS;IDF9303053;;57 boulevard VILLEMOMBLE de;93250;93077;VILLEMOMBLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892103
SSP3892124;BASIAS;IDF9303074;;4 Chemin vicinal;93390;93014;CLICHY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892124
SSP3892125;BASIAS;IDF9303075;; Allée BOIS PICOT du;93390;93014;CLICHY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892125
SSP3892327;BASIAS;IDF9303278;; GARONOR;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892327
SSP3892339;BASIAS;IDF9303290;; route GONESSE de;93600;93005;AULNAY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892339
SSP3892650;BASIAS;IDF9303601;;3 Allée KRÜGER;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3892650
SSP3894437;BASIAS;IDF9305398;CIDRERIE;107 avenue BATIGNOLLES;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894437
SSP3894442;BASIAS;IDF9305403;CONSTRUCTION AUTOMOBILE; rue CLICHY;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894442
SSP3894443;BASIAS;IDF9305404;VERRERIE;16 Impasse MONTJOIE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894443
SSP3894444;BASIAS;IDF9305405;FABRICATION DE COULEURS FINES;115 rue PARIS;93230;93063;ROMAINVILLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3894444
SSP3889720;BASIAS;IDF9300658;;9 rue DANIELLE CASANOVA;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889720
SSP3889721;BASIAS;IDF9300659;;37 rue DANIELLE CASANOVA;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3889721
SSP3890872;BASIAS;IDF9301815;; route BONDY de;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3890872
SSP3891263;BASIAS;IDF9302208;; rue RIGOLET;93700;93029;DRANCY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891263
SSP3891264;BASIAS;IDF9302209;; CIMETIERE-AUX-CHEVAUX;93700;93029;DRANCY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3891264
SSP3893177;BASIAS;IDF9304138;CHROMAGE DES METAUX;51 rue BAGNOLET;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893177
SSP3893179;BASIAS;IDF9304140;CARROSSERIE AUTOMOBILE;86 rue CARNOT;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Site non gélocalisé;;;https://fiches-risques.brgm.fr/georisques/casias/SSP3893179
