code_metier;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;x_wgs84;y_wgs84;fiche_risque
SSP3890188;;rue CLAUDE DEBUSSY;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3419518;48.948692;https://fiches-risques.brgm.fr/georisques/casias/SSP3890188
SSP3890189;;229 avenue REPUBLIQUE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3410509;48.948162;https://fiches-risques.brgm.fr/georisques/casias/SSP3890189
SSP3890212;;51 avenue DIVISION LECLERC de la;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3473194;48.95657;https://fiches-risques.brgm.fr/georisques/casias/SSP3890212
SSP3890213;;51 avenue DIVISION LECLERC de la;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3468142;48.956596;https://fiches-risques.brgm.fr/georisques/casias/SSP3890213
SSP3890214;;51 avenue DIVISION LECLERC de la;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3462405;48.956623;https://fiches-risques.brgm.fr/georisques/casias/SSP3890214
SSP3890215;;51 avenue DIVISION LECLERC de la;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3457353;48.956676;https://fiches-risques.brgm.fr/georisques/casias/SSP3890215
SSP3890216;;40 avenue DIVISION LECLERC de la;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3435094;48.95735;https://fiches-risques.brgm.fr/georisques/casias/SSP3890216
SSP3890217;;CHATEAU Le;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3463364;48.958214;https://fiches-risques.brgm.fr/georisques/casias/SSP3890217
SSP3890220;;rue MARCEL SEMBAT;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3499675;48.952477;https://fiches-risques.brgm.fr/georisques/casias/SSP3890220
SSP3890222;;6 Place PAUL LANGEVIN;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3623087;48.94806;https://fiches-risques.brgm.fr/georisques/casias/SSP3890222
SSP3890239;;22 avenue GENERAL GALLIENI du;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3631935;48.968967;https://fiches-risques.brgm.fr/georisques/casias/SSP3890239
SSP3890240;;106 boulevard JEAN MERMOZ;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3655019;48.968708;https://fiches-risques.brgm.fr/georisques/casias/SSP3890240
SSP3890241;;185 boulevard JEAN MERMOZ;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3657367;48.973255;https://fiches-risques.brgm.fr/georisques/casias/SSP3890241
SSP3890242;;10 rue JULES CHATENAY;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.366689;48.96671;https://fiches-risques.brgm.fr/georisques/casias/SSP3890242
SSP3890243;;2 avenue LEDRU ROLLIN;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.370211;48.963966;https://fiches-risques.brgm.fr/georisques/casias/SSP3890243
SSP3890244;;34 avenue LAENNEC;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3730233;48.962147;https://fiches-risques.brgm.fr/georisques/casias/SSP3890244
SSP3890245;;18 avenue LAENNEC;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3716435;48.96188;https://fiches-risques.brgm.fr/georisques/casias/SSP3890245
SSP3890246;;30 rue BABEUF;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.371124;48.960953;https://fiches-risques.brgm.fr/georisques/casias/SSP3890246
SSP3890266;;12 rue VICTOR RENELLE;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3880134;48.95056;https://fiches-risques.brgm.fr/georisques/casias/SSP3890266
SSP3890267;;"113 avenue STALINGRAD de, ex 113 route de GONESSE";93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3866136;48.95004;https://fiches-risques.brgm.fr/georisques/casias/SSP3890267
SSP3890268;;129 boulevard MAXIME GORKI;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3861356;48.95002;https://fiches-risques.brgm.fr/georisques/casias/SSP3890268
SSP3890269;;48 avenue GASTON MONMOUSSEAU;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3939586;48.949398;https://fiches-risques.brgm.fr/georisques/casias/SSP3890269
SSP3890270;;21 rue GASTON MONMOUSSEAU;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3916109;48.94993;https://fiches-risques.brgm.fr/georisques/casias/SSP3890270
SSP3890271;;rue ROMAINCOURT de;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.390463;48.949253;https://fiches-risques.brgm.fr/georisques/casias/SSP3890271
SSP3890272;;136 avenue STALINGRAD;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.389261;48.948788;https://fiches-risques.brgm.fr/georisques/casias/SSP3890272
SSP3890273;;2 rue ROMAINCOURT de;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.388319;48.94868;https://fiches-risques.brgm.fr/georisques/casias/SSP3890273
SSP3890295;;22 Chemin LATERAL NORD;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3719163;48.922043;https://fiches-risques.brgm.fr/georisques/casias/SSP3890295
SSP3890930;;5 rue JOSEPH SALUN;93440;93030;DUGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.416579;48.955723;https://fiches-risques.brgm.fr/georisques/casias/SSP3890930
SSP3890296;;20 Chemin LATERAL;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3720932;48.921528;https://fiches-risques.brgm.fr/georisques/casias/SSP3890296
SSP3890297;;69 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.372844;48.92195;https://fiches-risques.brgm.fr/georisques/casias/SSP3890297
SSP3890298;;57 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.373349;48.9218;https://fiches-risques.brgm.fr/georisques/casias/SSP3890298
SSP3890299;;53 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3737855;48.92186;https://fiches-risques.brgm.fr/georisques/casias/SSP3890299
SSP3890300;;58 rue de SAINT-DENIS;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.373281;48.922417;https://fiches-risques.brgm.fr/georisques/casias/SSP3890300
SSP3890301;;"62 rue SAINT-DENIS de, ex 22 route de SAINT-DENIS";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.372831;48.92293;https://fiches-risques.brgm.fr/georisques/casias/SSP3890301
SSP3890318;;"31 rue SAINT-DENIS de ; 12 rue du CHEMIN VERT";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3761861;48.920403;https://fiches-risques.brgm.fr/georisques/casias/SSP3890318
SSP3890319;;31 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3759406;48.920555;https://fiches-risques.brgm.fr/georisques/casias/SSP3890319
SSP3890320;;6 rue GRANDES MURAILLES des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3783555;48.920033;https://fiches-risques.brgm.fr/georisques/casias/SSP3890320
SSP3890321;;116 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3728294;48.92074;https://fiches-risques.brgm.fr/georisques/casias/SSP3890321
SSP3890322;;114 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3727064;48.920322;https://fiches-risques.brgm.fr/georisques/casias/SSP3890322
SSP3890323;;106 rue PORT  PROLONGEE du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3732932;48.920235;https://fiches-risques.brgm.fr/georisques/casias/SSP3890323
SSP3890324;;104 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3735251;48.920135;https://fiches-risques.brgm.fr/georisques/casias/SSP3890324
SSP3890325;;102 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4524028;48.91969;https://fiches-risques.brgm.fr/georisques/casias/SSP3890325
SSP3890341;;59 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3739738;48.918156;https://fiches-risques.brgm.fr/georisques/casias/SSP3890341
SSP3890342;;49 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3741374;48.917744;https://fiches-risques.brgm.fr/georisques/casias/SSP3890342
SSP3890343;;45 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3743415;48.917202;https://fiches-risques.brgm.fr/georisques/casias/SSP3890343
SSP3890344;;33 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3748462;48.916817;https://fiches-risques.brgm.fr/georisques/casias/SSP3890344
SSP3890345;;32 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3752418;48.91669;https://fiches-risques.brgm.fr/georisques/casias/SSP3890345
SSP3890346;;31 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.374382;48.916553;https://fiches-risques.brgm.fr/georisques/casias/SSP3890346
SSP3890347;;66 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3750112;48.91865;https://fiches-risques.brgm.fr/georisques/casias/SSP3890347
SSP3890348;;83 bis rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3775492;48.918434;https://fiches-risques.brgm.fr/georisques/casias/SSP3890348
SSP3890364;;27 Quai ADRIEN AGNES;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.367998;48.91894;https://fiches-risques.brgm.fr/georisques/casias/SSP3890364
SSP3890365;;rue HENRI MURGER;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3680658;48.918507;https://fiches-risques.brgm.fr/georisques/casias/SSP3890365
SSP3890366;;29 bis Quai ADRIEN AGNES;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3675063;48.918373;https://fiches-risques.brgm.fr/georisques/casias/SSP3890366
SSP3890367;;6 rue ALPHONSE DAUDET;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3690753;48.91814;https://fiches-risques.brgm.fr/georisques/casias/SSP3890367
SSP3890368;;12 rue EMile AUGIER;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.368393;48.917896;https://fiches-risques.brgm.fr/georisques/casias/SSP3890368
SSP3890369;;"Chemin CORNILLON du, actuel rue EMILE AUGIER";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3673694;48.917725;https://fiches-risques.brgm.fr/georisques/casias/SSP3890369
SSP3890370;;32 rue HENRI MURGER;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3665233;48.91751;https://fiches-risques.brgm.fr/georisques/casias/SSP3890370
SSP3890371;;52 rue GAETAN LAMY;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3667276;48.917007;https://fiches-risques.brgm.fr/georisques/casias/SSP3890371
SSP3891181;;175 avenue GALLIENI;93140;93010;BONDY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.485379;48.906815;https://fiches-risques.brgm.fr/georisques/casias/SSP3891181
SSP3890387;;44 rue LANDY du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.369292;48.915497;https://fiches-risques.brgm.fr/georisques/casias/SSP3890387
SSP3890388;;6 rue HENRI MURGER;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3671362;48.915802;https://fiches-risques.brgm.fr/georisques/casias/SSP3890388
SSP3890389;;64 rue LANDY du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3679957;48.915512;https://fiches-risques.brgm.fr/georisques/casias/SSP3890389
SSP3890390;;65 rue LANDY du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3680227;48.915047;https://fiches-risques.brgm.fr/georisques/casias/SSP3890390
SSP3890391;;61 rue LANDY du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3698509;48.91473;https://fiches-risques.brgm.fr/georisques/casias/SSP3890391
SSP3890392;;85 rue LANDY du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3672583;48.914352;https://fiches-risques.brgm.fr/georisques/casias/SSP3890392
SSP3890393;;11 rue SAINT-GOBAIN de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3670256;48.913067;https://fiches-risques.brgm.fr/georisques/casias/SSP3890393
SSP3890410;;25 rue PILIER du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3676224;48.907436;https://fiches-risques.brgm.fr/georisques/casias/SSP3890410
SSP3890411;;rue GARDINOUX des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3684275;48.90776;https://fiches-risques.brgm.fr/georisques/casias/SSP3890411
SSP3890412;;rue GARDINOUX des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3688915;48.907986;https://fiches-risques.brgm.fr/georisques/casias/SSP3890412
SSP3890413;;rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3693144;48.90813;https://fiches-risques.brgm.fr/georisques/casias/SSP3890413
SSP3890414;;11 rue PILIER du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.370406;48.908337;https://fiches-risques.brgm.fr/georisques/casias/SSP3890414
SSP3890415;;7 rue PILIER du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.371266;48.909073;https://fiches-risques.brgm.fr/georisques/casias/SSP3890415
SSP3890416;;1 rue PILIER du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3719895;48.909676;https://fiches-risques.brgm.fr/georisques/casias/SSP3890416
SSP3890417;;9 rue PILIER du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.371716;48.908886;https://fiches-risques.brgm.fr/georisques/casias/SSP3890417
SSP3890442;;45 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.37144;48.904076;https://fiches-risques.brgm.fr/georisques/casias/SSP3890442
SSP3890443;;50 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3733356;48.903713;https://fiches-risques.brgm.fr/georisques/casias/SSP3890443
SSP3890444;;"32 rue GARE de la ; 103 rue de la HAIE COQ";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3734853;48.90309;https://fiches-risques.brgm.fr/georisques/casias/SSP3890444
SSP3890445;;"31 rue GARE de la ; 99 rue de la HAIE COQ - PARIS";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3751268;48.905228;https://fiches-risques.brgm.fr/georisques/casias/SSP3890445
SSP3890446;;CANAL SAINT-DENIS;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3806603;48.903374;https://fiches-risques.brgm.fr/georisques/casias/SSP3890446
SSP3890447;;31 boulevard COMMANDERIE de la - PARIS XIX ème;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3825417;48.901913;https://fiches-risques.brgm.fr/georisques/casias/SSP3890447
SSP3890448;;5 Passage HAUTBERTOIS;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3841763;48.90225;https://fiches-risques.brgm.fr/georisques/casias/SSP3890448
SSP3890449;;43 bis boulevard FELIX FAURE;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3838384;48.902668;https://fiches-risques.brgm.fr/georisques/casias/SSP3890449
SSP3890465;;64 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3740866;48.904568;https://fiches-risques.brgm.fr/georisques/casias/SSP3890465
SSP3890466;;"63 avenue VICTOR HUGO ; 85 rue de la HAIE COQ";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3725586;48.90431;https://fiches-risques.brgm.fr/georisques/casias/SSP3890466
SSP3890467;;83 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3726132;48.904522;https://fiches-risques.brgm.fr/georisques/casias/SSP3890467
SSP3890468;;79 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3729682;48.904892;https://fiches-risques.brgm.fr/georisques/casias/SSP3890468
SSP3890469;;81 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3733368;48.905296;https://fiches-risques.brgm.fr/georisques/casias/SSP3890469
SSP3890470;;83 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3740191;48.905693;https://fiches-risques.brgm.fr/georisques/casias/SSP3890470
SSP3890471;;5 rue GARDINOUX des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.374347;48.90614;https://fiches-risques.brgm.fr/georisques/casias/SSP3890471
SSP3890472;;2 rue GARDINOUX des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3746474;48.906475;https://fiches-risques.brgm.fr/georisques/casias/SSP3890472
SSP3890481;;57 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3730783;48.90625;https://fiches-risques.brgm.fr/georisques/casias/SSP3890481
SSP3890482;;"11 rue GARDINOUX des, ex 1 à 7 rue des GARDINOUX ; 68 rue de la HAIE COQ";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3722053;48.906303;https://fiches-risques.brgm.fr/georisques/casias/SSP3890482
SSP3890483;;17 rue GARDINOUX des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.371455;48.906357;https://fiches-risques.brgm.fr/georisques/casias/SSP3890483
SSP3890484;;"39 rue HAIE COQ de la ; 111 avenue VICTOR HUGO";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3733385;48.90751;https://fiches-risques.brgm.fr/georisques/casias/SSP3890484
SSP3890485;;2 rue GARE de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3763795;48.906067;https://fiches-risques.brgm.fr/georisques/casias/SSP3890485
SSP3890486;;96 avenue VICTOR HUGO ou 106 rue du PORT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3762705;48.90623;https://fiches-risques.brgm.fr/georisques/casias/SSP3890486
SSP3890487;;96 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.376339;48.90641;https://fiches-risques.brgm.fr/georisques/casias/SSP3890487
SSP3890488;;9 rue REGINE GOSSET;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3759506;48.91581;https://fiches-risques.brgm.fr/georisques/casias/SSP3890488
SSP3890489;;111 avenue VICTOR HUGO;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.375521;48.907238;https://fiches-risques.brgm.fr/georisques/casias/SSP3890489
SSP3890490;;39 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.37488;48.90765;https://fiches-risques.brgm.fr/georisques/casias/SSP3890490
SSP3890491;;33 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.374212;48.90827;https://fiches-risques.brgm.fr/georisques/casias/SSP3890491
SSP3890492;;287 avenue PRESIDENT WILSON du;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3562906;48.919525;https://fiches-risques.brgm.fr/georisques/casias/SSP3890492
SSP3890493;;27 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3737624;48.90875;https://fiches-risques.brgm.fr/georisques/casias/SSP3890493
SSP3890494;;29 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.374199;48.908703;https://fiches-risques.brgm.fr/georisques/casias/SSP3890494
SSP3890495;;13 Quai LUCIEN LEFRANC;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3747034;48.908604;https://fiches-risques.brgm.fr/georisques/casias/SSP3890495
SSP3890496;;38 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3724253;48.908848;https://fiches-risques.brgm.fr/georisques/casias/SSP3890496
SSP3890505;;"25 rue HAIE COQ de la ; quai LUCIEN LEFRANC";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3740492;48.909225;https://fiches-risques.brgm.fr/georisques/casias/SSP3890505
SSP3891182;;147 avenue GALLIENI;93140;93010;BONDY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.483648;48.907383;https://fiches-risques.brgm.fr/georisques/casias/SSP3891182
SSP3890506;;19 Quai LUCIEN LEFRANC;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3751135;48.909576;https://fiches-risques.brgm.fr/georisques/casias/SSP3890506
SSP3890507;;21 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3736951;48.91028;https://fiches-risques.brgm.fr/georisques/casias/SSP3890507
SSP3890508;;11 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3732724;48.91051;https://fiches-risques.brgm.fr/georisques/casias/SSP3890508
SSP3890509;;1 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3736136;48.91059;https://fiches-risques.brgm.fr/georisques/casias/SSP3890509
SSP3890510;;"18 rue HAIE COQ de la ; 2 rue du PILIER";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3711169;48.910576;https://fiches-risques.brgm.fr/georisques/casias/SSP3890510
SSP3890511;;18 rue HAIE COQ de la;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3710215;48.91081;https://fiches-risques.brgm.fr/georisques/casias/SSP3890511
SSP3891077;;11 rue MAIRIE de la;93290;93073;TREMBLAY EN FRANCE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.5566692;48.98039;https://fiches-risques.brgm.fr/georisques/casias/SSP3891077
SSP3891079;;11 rue LOUIS DUMAS;93410;93074;VAUJOURS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.5672963;48.941616;https://fiches-risques.brgm.fr/georisques/casias/SSP3891079
